Project,Subproject,Treatment,Deployment Name,ID Type,Deploy ID,Sequence ID,Begin Time,End Time,Species Name,Common Name,Age,Sex,Individual,Count,Actual Lat,Actual Lon,Fuzzed
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s3,2017-08-18T17:44:54,2017-08-18T17:49:41,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s4,2017-08-19T07:01:06,2017-08-19T07:02:04,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s5,2017-08-19T16:58:52,2017-08-19T17:02:36,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s6,2017-08-20T17:37:35,2017-08-20T17:38:11,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s7,2017-08-20T18:01:42,2017-08-20T18:05:40,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s8,2017-08-20T18:07:27,2017-08-20T18:11:30,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s9,2017-08-20T19:31:03,2017-08-20T19:32:42,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s10,2017-08-20T19:34:23,2017-08-20T19:35:46,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s11,2017-08-22T11:27:28,2017-08-22T11:28:20,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s12,2017-08-23T10:02:35,2017-08-23T10:02:39,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s13,2017-08-23T18:54:44,2017-08-23T18:55:10,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s14,2017-08-24T14:06:07,2017-08-24T14:08:55,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s15,2017-08-24T21:51:07,2017-08-24T21:51:10,Odocoileus virginianus,White-tailed Deer,Adult,Female,,3,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s16,2017-08-24T22:17:12,2017-08-24T22:17:15,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s17,2017-08-25T00:22:45,2017-08-25T00:25:01,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s18,2017-08-25T01:10:45,2017-08-25T01:13:22,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s19,2017-08-25T01:53:21,2017-08-25T01:53:24,Canis latrans,Coyote,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s20,2017-08-25T12:55:36,2017-08-25T12:56:30,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s21,2017-08-25T12:57:52,2017-08-25T12:58:42,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s22,2017-08-25T16:49:19,2017-08-25T16:51:27,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s23,2017-08-25T18:44:48,2017-08-25T18:45:52,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s24,2017-08-26T03:39:45,2017-08-26T03:40:14,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s25,2017-08-26T03:45:14,2017-08-26T03:45:21,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s26,2017-08-26T12:29:50,2017-08-26T12:29:54,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s27,2017-08-26T21:26:31,2017-08-26T21:26:42,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s28,2017-08-26T21:28:06,2017-08-26T21:28:09,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s29,2017-08-26T23:44:26,2017-08-26T23:44:29,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s30,2017-08-27T01:28:21,2017-08-27T01:28:36,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s31,2017-08-27T07:05:14,2017-08-27T07:05:35,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s32,2017-08-27T19:01:17,2017-08-27T19:02:22,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s33,2017-08-27T19:24:51,2017-08-27T19:26:23,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s34,2017-08-27T19:57:42,2017-08-27T19:58:37,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s35,2017-08-27T21:03:52,2017-08-27T21:05:33,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s36,2017-08-27T22:12:13,2017-08-27T22:12:46,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s37,2017-08-27T22:14:09,2017-08-27T22:14:47,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s38,2017-08-28T13:44:28,2017-08-28T13:44:32,No Animal,No Animal,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s39,2017-08-30T00:23:33,2017-08-30T00:23:54,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s40,2017-08-30T11:23:29,2017-08-30T11:24:12,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s41,2017-08-30T16:28:00,2017-08-30T16:28:10,No Animal,No Animal,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s42,2017-08-30T19:35:41,2017-08-30T19:35:49,Canis latrans,Coyote,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s43,2017-08-31T01:34:42,2017-08-31T01:34:54,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s44,2017-08-31T02:38:22,2017-08-31T02:38:25,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s45,2017-08-31T15:33:17,2017-08-31T15:35:40,Vehicle,Vehicle,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s46,2017-08-31T20:19:44,2017-08-31T20:19:47,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_C_18,Researcher,d32226,d32226s47,2017-09-01T08:33:49,2017-09-01T08:34:40,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.54453,-76.4236,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s1,2017-09-01T10:57:21,2017-09-01T10:57:33,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s2,2017-09-01T14:26:22,2017-09-01T14:26:34,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s3,2017-09-01T18:37:09,2017-09-01T18:39:57,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s4,2017-09-01T20:05:08,2017-09-01T20:05:15,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s5,2017-09-01T20:06:51,2017-09-01T20:07:22,Ursus americanus,American Black Bear,Unknown,Unknown,,2,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s6,2017-09-01T20:21:50,2017-09-01T20:21:53,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s7,2017-09-02T08:20:38,2017-09-02T08:21:30,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s8,2017-09-03T01:14:55,2017-09-03T01:14:58,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s9,2017-09-03T02:06:27,2017-09-03T02:06:30,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s10,2017-09-04T03:19:06,2017-09-04T03:19:09,Odocoileus virginianus,White-tailed Deer,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s11,2017-09-04T06:53:45,2017-09-04T06:53:50,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s12,2017-09-04T09:08:56,2017-09-04T09:08:59,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s12,2017-09-04T09:08:56,2017-09-04T09:08:59,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s13,2017-09-04T09:27:35,2017-09-04T09:30:02,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s13,2017-09-04T09:27:35,2017-09-04T09:30:02,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s14,2017-09-04T11:10:24,2017-09-04T11:10:27,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s15,2017-09-04T11:16:37,2017-09-04T11:16:41,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s16,2017-09-04T12:59:34,2017-09-04T12:59:37,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s17,2017-09-04T13:15:24,2017-09-04T13:15:27,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s18,2017-09-05T08:28:19,2017-09-05T08:28:22,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s19,2017-09-05T10:31:27,2017-09-05T10:31:31,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s20,2017-09-05T10:34:03,2017-09-05T10:34:06,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s21,2017-09-05T10:35:59,2017-09-05T10:36:02,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s22,2017-09-05T10:49:37,2017-09-05T10:49:40,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s23,2017-09-05T11:05:33,2017-09-05T11:05:36,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s24,2017-09-05T11:09:27,2017-09-05T11:09:30,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s25,2017-09-05T11:12:42,2017-09-05T11:13:36,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s26,2017-09-05T11:19:57,2017-09-05T11:21:13,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s27,2017-09-05T11:23:45,2017-09-05T11:23:49,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s28,2017-09-05T11:28:05,2017-09-05T11:30:16,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s29,2017-09-05T11:33:41,2017-09-05T11:34:45,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s30,2017-09-05T11:37:55,2017-09-05T11:37:59,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s31,2017-09-05T11:39:38,2017-09-05T11:40:44,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s32,2017-09-05T11:44:28,2017-09-05T11:44:56,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s33,2017-09-05T11:46:33,2017-09-05T11:46:35,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s34,2017-09-05T11:48:36,2017-09-05T11:50:15,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s35,2017-09-05T11:51:43,2017-09-05T11:51:46,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s36,2017-09-05T11:57:44,2017-09-05T11:57:47,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s37,2017-09-05T12:00:57,2017-09-05T12:03:00,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s38,2017-09-05T12:16:41,2017-09-05T12:16:44,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s39,2017-09-05T12:18:18,2017-09-05T12:18:21,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s40,2017-09-05T12:19:40,2017-09-05T12:19:44,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s41,2017-09-05T12:22:32,2017-09-05T12:22:36,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s42,2017-09-05T12:28:05,2017-09-05T12:28:08,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s43,2017-09-05T12:31:33,2017-09-05T12:31:36,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s44,2017-09-05T12:35:11,2017-09-05T12:35:14,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s45,2017-09-05T12:45:07,2017-09-05T12:45:10,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s46,2017-09-05T12:47:37,2017-09-05T12:48:02,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s47,2017-09-05T12:57:13,2017-09-05T12:57:16,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s48,2017-09-05T13:13:37,2017-09-05T13:13:40,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s49,2017-09-05T13:15:43,2017-09-05T13:15:47,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s50,2017-09-05T13:21:30,2017-09-05T13:21:33,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s51,2017-09-05T13:29:26,2017-09-05T13:29:29,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s52,2017-09-05T13:30:40,2017-09-05T13:30:43,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s53,2017-09-05T13:32:20,2017-09-05T13:33:01,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s54,2017-09-05T13:34:15,2017-09-05T13:34:18,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s55,2017-09-05T13:38:42,2017-09-05T13:38:46,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s56,2017-09-05T14:06:23,2017-09-05T14:07:17,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s57,2017-09-05T14:12:14,2017-09-05T14:12:17,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s58,2017-09-05T17:14:08,2017-09-05T17:14:12,Ursus americanus,American Black Bear,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s59,2017-09-07T01:57:02,2017-09-07T01:57:04,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s60,2017-09-07T11:33:53,2017-09-07T11:34:28,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s60,2017-09-07T11:33:53,2017-09-07T11:34:28,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s61,2017-09-07T16:29:06,2017-09-07T16:29:09,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s62,2017-09-07T16:31:19,2017-09-07T16:31:22,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s63,2017-09-07T20:55:10,2017-09-07T20:55:13,No Animal,No Animal,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s64,2017-09-08T07:17:14,2017-09-08T07:17:19,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s64,2017-09-08T07:17:14,2017-09-08T07:17:19,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s65,2017-09-08T07:19:10,2017-09-08T07:20:08,Odocoileus virginianus,White-tailed Deer,Adult,Female,,2,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s66,2017-09-08T07:26:55,2017-09-08T07:27:08,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s67,2017-09-08T10:15:07,2017-09-08T10:15:27,Vehicle,Vehicle,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s67,2017-09-08T10:15:07,2017-09-08T10:15:27,Homo sapiens,Human non-staff,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s68,2017-09-08T10:23:34,2017-09-08T10:24:09,Vehicle,Vehicle,Unknown,Unknown,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s68,2017-09-08T10:23:34,2017-09-08T10:24:09,Homo sapiens,Human non-staff,Unknown,Unknown,,2,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s69,2017-09-08T11:00:14,2017-09-08T11:00:17,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
North Carolina's Candid Critters Project,Hyde County,,Hyde_K_1,Researcher,d32265,d32265s70,2017-09-08T16:30:47,2017-09-08T16:30:57,Odocoileus virginianus,White-tailed Deer,Adult,Female,,1,35.41695,-76.10195,FALSE
